date,ALL.Download,ALL.Upload,zona 1.Download,zona 1.Upload,zona 10.Download,zona 10.Upload,zona 2.Download,zona 2.Upload,zona 3.Download,zona 3.Upload,zona 4.Download,zona 4.Upload,zona 5.Download,zona 5.Upload,zona 6.Download,zona 6.Upload,zona 7.Download,zona 7.Upload,zona 8.Download,zona 8.Upload,zona 9.Download,zona 9.Upload
2019/05/07,473253.4441585541,63446.91382598877,48450.047167778015,12311.165936470032,72133.74018001556,10925.438488960266,43795.55653381348,7026.412703514099,78180.22811889648,7887.992027282715,42924.679142951965,5354.203288078308,16941.97885990143,1562.3340940475464,45836.74083518982,5051.736892700195,46005.0399389267,3970.1721048355103,44703.81052017212,4513.30915927887,34281.62286090851,4844.149130821228
2019/05/06,432558.66323280334,63558.84348297119,50195.609815597534,11307.566688537598,56398.32188510895,10413.591928482056,35077.950622558594,5081.583762168884,66240.35624027252,8362.14907169342,40829.124475479126,7053.523299217224,21799.301054000854,2280.250250816345,41311.769344329834,4719.305374145508,45731.241971969604,6708.407880783081,44155.786657333374,4348.9377908706665,30819.201166152954,3283.5274362564087
2019/05/05,386082.0830640793,52990.474080085754,44714.9224281311,12098.391932487488,60001.771392822266,8388.855810165405,23058.86455631256,6505.496021270752,39662.764362335205,5502.76824092865,42386.727111816406,3730.507204055786,20630.272322654724,1339.562593460083,41638.04156780243,4129.980686187744,46577.70236301422,4230.169140815735,36142.67178726196,3489.9071187973022,31268.345171928406,3574.835331916809
2019/05/04,523824.2230157852,75770.37979602814,58924.82003688812,16367.910954475403,87700.90770244598,12262.440552711487,40941.695541381836,5202.293628692627,71589.36846446991,7395.7064390182495,54957.86871814728,5614.610877037048,22309.565930366516,3593.536418914795,60628.419076919556,9161.676681518555,47495.84897899628,5041.219287872314,41431.321853637695,6499.003866195679,37844.40671253204,4631.98108959198
2019/05/03,442055.034658432,62029.04798221588,50812.8886013031,13084.367537498474,64489.8060874939,7975.8342390060425,31135.35866165161,5296.078953742981,69125.14669036865,7350.485871315002,46955.62189769745,4777.035994529724,15342.539202690125,1783.3190126419067,52951.10937786102,6754.62195110321,37416.02366542816,5098.977957725525,38312.361092567444,4870.527804374695,35514.179381370544,5037.79866027832
2019/05/02,491478.05995082855,60571.16146373749,47408.94507408142,13222.863465309143,76540.91498279572,8053.5477838516235,42957.686727523804,4458.803359985352,86459.8707780838,9797.545142173767,42588.5961265564,3937.642815589905,20662.115200042725,1580.8973407745361,49968.25697517395,7112.034605979919,44366.73337459564,4227.276662826538,42302.80096244812,3597.1696271896362,38222.13974952698,4583.380660057068
2019/05/01,524856.2766532898,71604.90133476257,54475.4805688858,15246.484833717346,84003.4285068512,9052.244107246399,40924.489342689514,5573.55751991272,72014.2474527359,10179.751711845398,58427.98621749878,6093.588373184204,27853.616691589355,3146.8299798965454,52543.806467056274,8623.285038948059,40987.05191230774,4088.907301902771,38395.996589660645,4457.284141540527,55230.17290401459,5142.9683265686035
2019/04/30,559939.0188074112,70912.22802639008,63324.84470272064,12253.934336662292,91146.53555202484,11502.575006484985,43886.09334182739,7385.327787399292,79739.50178337097,8877.01323223114,57227.90791225433,4457.932153701782,23614.047612190247,1986.8969078063965,59301.08259010315,7173.955929756165,46555.358662605286,4198.2675104141235,46757.27771091461,4306.566893577576,48386.36893939972,8769.758268356323
2019/04/29,450348.1687412262,61914.726652145386,48511.870131492615,12278.227621078491,61364.25572299957,8293.116997718811,36296.930609703064,3724.087938308716,68853.76740264893,8795.173846244812,44003.04848384857,6595.796462059021,23593.23398399353,2209.0642738342285,43622.90009307861,7240.897177696228,38679.76882457733,3260.092763900757,40035.65385723114,4827.492013931274,45386.73963165283,4690.777557373047
2019/04/28,491094.7046546936,72156.0691947937,48361.029386520386,20262.53623867035,77248.01760101318,8482.753726005554,34278.358615875244,4348.320449829102,57153.45477581024,8027.0864334106445,56119.41786003113,5050.894961357117,23827.951022148132,2844.1317501068115,52116.762808799744,7654.935639381409,42512.840051651,3735.4485998153687,42512.50122833252,5271.918662071228,56964.371304512024,6478.042734146118
2019/04/27,528433.6920719147,80448.74216461182,65979.15107917786,21837.9186296463,80729.29857635498,10673.426013946533,38035.06605529785,5822.997717857361,71524.39309692383,8097.839026451111,58924.0990114212,5552.327383995056,26114.93285560608,3555.76930809021,48183.21741485596,8204.075022697449,45635.140911102295,4287.806140899658,43603.077268600464,5491.163812637329,49705.31580257416,6925.419108390808
2019/04/26,481790.4836511612,57395.076749801636,48700.06654930115,10940.27506160736,74611.48806762695,8992.99303817749,39363.800661087036,5736.550335884094,71608.93727874756,6786.854475975037,51660.21178817749,3464.735191345215,25384.7902841568,2396.7778511047363,54623.596179008484,4925.68999671936,35878.27533531189,2854.031955718994,35273.70143222809,4577.119389533997,44685.61607551575,6720.049453735352
2019/04/25,434413.0794324875,63395.07469654083,44384.405530929565,15913.145296096802,74940.78075504303,10018.593029022217,31468.119663238525,5626.310901641846,57466.7785692215,6383.8652086257935,49637.73181819916,3437.644528388977,19922.06400203705,1974.4889287948608,40648.15470504761,8247.524110794067,34422.53582572937,3417.9505100250244,35729.18393135071,4652.128559112549,45793.32463169098,3723.4236240386963
2019/04/24,435765.0640306473,58911.181183815,45579.12797641754,14027.491331100464,71922.51250267029,8244.025779724121,32548.25105381012,4291.694920539856,64758.07356262207,6555.021061897278,44146.672439575195,3124.2864503860474,22036.071345329285,2945.3427295684814,42896.79760456085,5450.636117935181,33998.488240242004,2431.291386604309,40612.642062187195,7272.987347602844,37266.42724323273,4568.404058456421
2019/04/23,368138.5790081024,41478.828077316284,28364.216267585754,6963.77511882782,61378.037903785706,8288.473847389221,29973.440724372864,3653.284785270691,50287.57309627533,4335.754378318787,32617.843203544617,2793.2052822113037,21072.469632148743,1428.2226362228394,43432.07896614075,4035.5236225128174,34819.65981578827,2705.3044033050537,31228.585604667664,4799.627125740051,34964.673793792725,2475.6568775177
2019/04/22,472104.58409023285,63896.54627799988,43178.67339038849,18409.331698417664,79427.8232049942,7486.043476104736,42036.22329330444,6021.097675323486,68383.73471546173,6370.232706069946,50096.678669929504,3709.978841781616,24494.64580154419,1352.6655654907227,49086.53501033783,5451.9923639297485,35265.30367183685,3954.95245552063,37309.57114982605,6674.978534698486,42825.39518260956,4465.272960662842
2019/04/21,526970.8709583282,76006.00137996674,61734.806816101074,21641.048015594482,85803.00072097778,10317.81374168396,46809.133962631226,5006.327607154846,67690.06197929382,8272.24410533905,46343.94073009491,4307.153693199158,28238.205857276917,2015.4134731292725,59709.10439968109,9925.411355018616,42134.576150894165,5243.599658966064,43267.67600440979,5318.766814231873,45240.36433696747,3958.222915649414
2019/04/20,510200.53454589844,75654.82740592957,55327.81503677368,22394.852098464966,88962.90535736084,10079.3685464859,48073.973187446594,5582.439623832703,65736.76969146729,8632.3069190979,46108.61072444916,4629.634692192078,25776.596539497375,1740.3834581375122,51436.06247997284,8096.40890789032,44298.84111785889,5138.398433685303,45503.15305519104,4972.911350250244,38975.80735588074,4388.123375892639
2019/04/19,528711.3901691437,76214.47931671143,65520.50443935394,19947.62508201599,98695.65148735046,11829.783462524414,42178.05932807922,6288.808171272278,64372.07420921326,6547.2484130859375,52285.57572078705,5275.05929851532,18473.78044128418,2061.8302526474,46986.8990688324,8010.334232330322,43154.98662662506,3514.2601947784424,49249.34411907196,6974.5049085617065,47794.51472854614,5765.025300979614
2019/04/18,500505.6526565552,72811.11078929901,57538.75597476959,18761.294688224792,73798.10410404205,10214.425808906555,38109.26796627045,6107.847820281982,76704.03035831451,9315.720757484436,48096.36072063446,4388.244592666626,22254.333250045776,2155.3606748580933,53370.9750995636,7274.670125961304,40568.07572174072,3892.5176401138306,39882.689257621765,6103.39958190918,50183.060203552246,4597.629098892212
2019/04/17,507800.6964149475,68901.622382164,61534.784306526184,16574.926699638367,75729.77347755432,10693.361493110657,47641.616196632385,5172.083899497986,70929.4872789383,8974.99072265625,42004.921266555786,4007.903293609619,23685.678453445435,2423.9098901748657,56689.28134918213,7969.2146463394165,44898.61769962311,4360.951484680176,35802.22815036774,4501.919735908508,48884.30823612213,4222.360516548157
2019/04/16,476467.4747238159,64668.26099586487,48883.354643821716,15358.974681854248,77247.5584192276,10760.665406227112,40594.598408699036,4379.766611099243,81769.16111755371,9696.99776172638,41402.99703502655,4153.774676322937,20946.38112449646,1502.6181783676147,43925.489493370056,5696.642434120178,38465.482513427734,3775.5606203079224,42606.38578701019,5835.4638385772705,40626.06618118286,3507.796787261963
2019/04/15,448132.5306329727,67093.43476390839,42846.549600601196,15616.111085891724,69364.023229599,10669.824744224548,34287.17210674286,5052.324354171753,81953.80878734589,9681.835118293762,39413.88582229614,5934.339978218079,19113.986256599426,2371.0984592437744,47227.296315193176,5118.429515838623,38677.84808444977,3725.2407150268555,36749.446917533875,5237.455414772034,38498.51351261139,3686.775378227234
2019/04/14,317451.6964492798,47553.0599193573,34547.351764678955,9714.84679222107,54633.168833732605,9957.587796211243,17040.121792793274,2913.933605194092,44997.10750865936,5969.063639640808,35174.56944561005,3851.0013666152954,18999.036584854126,1153.2398042678833,29525.396233558655,4383.626336097717,27268.526008605957,2408.1245670318604,21045.467763900757,3721.704348564148,34220.95051288605,3479.9316635131836
2019/04/13,449454.2344636917,75621.18160152435,61511.721029281616,21323.655402183533,81071.17765140533,10297.936685562134,27153.68480873108,4642.01815032959,64004.55534076691,9362.342601776123,44659.57533454895,6979.761206626892,18891.555800437927,1164.5758037567139,41309.042408943176,6544.872624397278,36251.071769714355,3757.0898113250732,36163.06769180298,7793.027226448059,38438.78262805939,3755.9020891189575
2019/04/12,484043.5304956436,72177.06804275513,59307.27593612671,17862.20206642151,76495.40511894226,12376.302353858948,36633.15205669403,4299.056391716003,80731.5378332138,12141.830418586731,40961.47431945801,3631.90359210968,21565.765544891357,1793.2994050979614,40996.162437438965,8279.773957252502,39387.7351026535,3154.1676349639893,45639.7126083374,5372.611613273621,42325.30953788757,3265.920609474182
2019/04/11,412585.75274944305,50395.77878570557,42748.48418521881,12620.618339538574,64500.566182136536,7928.721076965332,28714.105682373047,3975.617455482483,65623.09612560272,7395.415497779846,26834.77406692505,2227.442487716675,19833.615173339844,1727.097110748291,53336.97950553894,4473.6197118759155,44289.21878814697,4119.5239362716675,26516.73185825348,3119.8789024353027,40188.181181907654,2807.8442668914795
2019/04/10,507768.06027698517,65506.880135536194,63834.157196998596,15282.166695594788,83764.15346050262,10315.344497680664,38141.66941070557,5218.75363445282,80072.89457130432,9641.151015281677,42467.40510177612,5670.944633483887,24209.412050247192,2229.371000289917,48510.394028663635,5991.541543960571,46890.070366859436,2647.4305458068848,40926.53109359741,5137.668204307556,38951.37299633026,3372.508364677429
2019/04/09,505792.6415987015,70846.24888134003,57814.391644477844,17679.192934036255,77707.27060508728,8975.004112243652,39416.60090637207,7111.061848640442,76702.49157619476,10637.680458068848,38234.78876590729,4308.437381744385,21606.17450618744,2167.2923307418823,52400.327118873596,5472.359267234802,43920.17837047577,3959.2091274261475,49291.84328842163,4906.429198265076,48698.5748167038,5629.582222938538
2019/04/08,458647.7578525543,61627.93262863159,51088.7084274292,15232.367212295532,66790.48064613342,9344.509062767029,44682.58200931549,4247.86378288269,65877.14579296112,7395.047169685364,35825.466168403625,4515.5888957977295,23364.768530845642,1708.1600971221924,50342.42310714722,5555.424802780151,41316.82853317261,3388.932846069336,40097.07722568512,5654.383243560791,39262.27741146088,4585.655515670776
2019/04/07,356351.59234142303,47991.121916770935,38817.59153175354,9555.420912742615,53753.13341617584,6231.621603965759,23886.66570663452,4895.325781822205,50759.53422355652,6000.598847389221,31680.76421070099,6238.070269584656,17478.472217559814,903.3400993347168,40262.08925151825,4100.615838050842,30101.242396354675,2721.845206260681,38710.17216491699,3602.728621482849,30901.927222251892,3741.55473613739
2019/04/06,465541.6459503174,67682.20593261719,57423.399344444275,16157.733277320862,70244.24547100067,8706.888464927673,38669.202414512634,5696.507266998291,73805.44149112701,11891.148113250732,38313.10986042023,5082.929118156433,17192.22191619873,2002.3064699172974,46282.73087310791,5140.401093482971,40076.78484630585,4182.2891273498535,45827.23248577118,4790.819560050964,37707.277247428894,4031.1834411621094
2019/04/05,487733.7851409912,60885.411145210266,55606.60950946808,12569.623685836792,76103.33698177338,8534.863587379456,42707.66909980774,7015.802577972412,67947.74109077454,8382.930738449097,41192.96076011658,4557.419211387634,25303.242347717285,1641.5182886123657,53690.318325042725,4670.238586425781,42204.18944263458,3352.8728399276733,50235.01014995575,5528.018732070923,32742.70743370056,4632.122897148132
2019/04/04,341781.4364233017,41967.55370044708,27070.01845550537,5620.047227859497,48551.430753707886,4161.5391845703125,22371.95707130432,4510.7055196762085,61444.26860523224,7772.117614746094,24833.950902938843,2220.271566390991,12741.207461357117,1687.0647506713867,45542.47483062744,5014.25549030304,31947.661743164062,3940.767889022827,37673.89774417877,3762.4489698410034,29604.568855285645,3278.3354873657227
2019/04/03,403250.2512989044,43610.352769851685,39784.35395908356,6815.0418491363525,54311.957308769226,5882.885144233704,35369.564871788025,4011.4471282958984,70179.42812347412,7285.204627990723,35018.733202934265,3365.611205101013,19891.15760231018,1628.9159908294678,39996.61396121979,3492.707332611084,39660.2796754837,2771.591239929199,39164.69481372833,5280.340025901794,29873.46778011322,3076.6082258224487
2019/04/02,452286.21914482117,58921.839586257935,60389.42942714691,11794.517078399658,69476.045794487,6858.167220115662,29626.664972305298,5577.1447286605835,65743.08320331573,8296.544285774231,40128.74240779877,4166.182720184326,24148.16609287262,2176.101272583008,41148.27745819092,5371.389276504517,31679.333691596985,4464.999948501587,43877.849378585815,4525.897124290466,46068.62671852112,5690.8959312438965
2019/04/01,430297.1886777878,61765.74328136444,50939.61788845062,11643.903389930725,53898.17931556702,7080.489319801331,34880.54266452789,4271.342606544495,62980.67921543121,9180.094763755798,44937.170097351074,6148.283073425293,23235.70598602295,1955.7212677001953,47551.13428401947,6497.281270980835,33102.10933303833,3618.4271697998047,39150.090989112854,4764.563079833984,39621.95890426636,6605.63733959198
2019/03/31,433693.6663541794,66613.73872756958,56349.81851482391,15767.130453109741,68358.6398973465,9929.830337524414,31413.178106307983,4374.543395996094,59176.311789512634,10152.662368774414,39330.4712600708,5177.874413490295,23835.922428131104,3005.3749628067017,35906.1426448822,5789.077809333801,33732.18438529968,3172.655613899231,43955.34866809845,4670.186158180237,41635.648659706116,4574.403214454651
2019/03/30,489641.92548561096,68095.76704597473,62899.7384185791,18397.31344985962,85490.68211650848,11684.270897865295,29137.9082365036,4288.405957221985,64452.31451702118,9076.582146644592,42374.977663993835,5104.950912475586,29380.561692237854,2852.9172830581665,52395.74783229828,4593.267922401428,35510.07441806793,2589.1610021591187,42254.82571220398,5501.85480594635,45745.094878196716,4007.0426683425903
2019/03/29,503604.1407699585,63581.09833621979,65406.49029445648,14330.555701255798,74531.75716114044,9295.469556808472,31754.133026123047,3517.374092102051,71576.4655380249,9815.15699672699,50084.209436416626,5817.116234779358,25418.73938369751,1725.3246421813965,52531.93368625641,5370.575462341309,38116.739884376526,2806.983883857727,43302.231300354004,6473.191823959351,50751.72242641449,4393.989804267883
2019/03/28,368672.33333969116,46300.30375957489,45866.98586654663,11478.592356681824,54961.322872161865,8497.794921875,22502.830078125,2251.1067180633545,57102.64913749695,6683.082118988037,35573.28428936005,3240.2473497390747,14506.512523651123,1008.5520477294922,36775.854144096375,3596.18842792511,29585.8503742218,3054.2496643066406,40567.00485420227,3265.3653268814087,31230.0391998291,3225.1248273849487
2019/03/27,434994.36883354187,55148.07839012146,44288.61117076874,9712.171893119812,72438.79578304291,9033.191396713257,32645.495230674744,5007.017684936523,72283.34961032867,8951.754886627197,40164.38063144684,3925.4570455551147,19872.715112686157,1925.8302688598633,42983.03083896637,3956.4447746276855,30639.520462036133,2744.193925857544,35561.702523231506,3831.4272108078003,44116.7674703598,6060.589303016663
2019/03/26,437772.5725545883,52075.80529689789,47120.24208545685,8478.4141330719,64948.92133617401,6338.673636436462,37933.48789691925,4251.074293136597,68799.69661521912,10530.845513343811,31631.287653923035,3212.387780189514,20920.69097137451,2447.7198152542114,41980.11276054382,5132.415061950684,37521.40033817291,2944.159866333008,43904.898710250854,4112.618970870972,43011.834186553955,4627.49622631073
2019/03/25,410539.4480857849,53733.87529754639,37017.16523551941,8726.901840209961,59248.335406303406,6887.214202880859,41346.13856601715,3577.466332435608,66092.56926250458,7874.775941848755,35331.697078704834,5536.66383934021,20416.009737968445,1651.112816810608,42822.46430015564,6388.968029975891,31219.923617362976,3871.060736656189,38538.39375972748,5001.957572937012,38506.751121520996,4217.753984451294
2019/03/24,425644.5761976242,67535.65412807465,46375.92733192444,15962.945071220398,61167.35265636444,7894.986442565918,30928.177360534668,5160.342093467712,55687.88619709015,11475.809282302856,47319.47125720978,4632.003658294678,25535.414881706238,2989.495485305786,45002.121015548706,7736.26247882843,26242.43618297577,2781.93554019928,34014.074580192566,3993.827501296997,53371.71473407745,4908.04657459259
2019/03/23,465467.8068828583,65214.70857715607,61192.81817436218,18662.222938537598,75547.47220611572,9278.783670425415,28916.445726394653,3110.652256965637,69546.81485462189,7982.610256195068,48139.12164020538,5652.024279594421,22932.81614589691,2324.8193616867065,43719.057923316956,6285.988108634949,36856.12477397919,3008.518036842346,32031.33860015869,4540.000999450684,46585.7968378067,4369.088668823242
2019/03/22,443918.18897914886,58455.30683803558,52357.9849357605,13774.438099861145,69979.64284610748,7312.742625236511,27999.113434791565,3398.385504722595,58490.72982215881,8136.497922897339,39726.93456363678,3634.7354679107666,19283.331050872803,2475.781047821045,52114.64420700073,6355.372973442078,40598.98631954193,5191.55871295929,36586.80732536316,3990.7638845443726,46780.0144739151,4185.030598640442
2019/03/21,433817.2094449997,55230.927909851074,42324.73686790466,10338.504563331604,74041.827958107,8423.682836532593,28564.289395332336,4124.82617855072,67870.03367805481,7352.650114059448,40571.39945411682,5181.935232162476,14803.439640045166,2761.0273094177246,46533.74005031586,4840.933678627014,38586.24111175537,3300.063168525696,42586.44551753998,5532.168720245361,37935.0557718277,3375.1361083984375
2019/03/20,414771.7633533478,48680.33550167084,39466.348547935486,10723.70733833313,67987.81610012054,6890.464577674866,33733.05956363678,3283.2982091903687,60799.14927005768,5411.720027923584,32695.639582633972,5269.801043510437,16501.13952064514,1313.8229761123657,37044.24335861206,4293.089747428894,50053.05567932129,3267.510395050049,32350.438561439514,3067.001039505005,44140.87316894531,5159.920146942139
2019/03/19,412421.62279319763,50461.648164749146,38474.963629722595,8916.42220878601,80017.74689769745,8543.638745307922,26312.418931007385,3709.254114151001,57947.25622463226,6222.846606254578,45333.331216812134,4724.390061378479,15952.460733413696,2002.4191942214966,40406.87490940094,4459.13788318634,35154.9243516922,3012.8609647750854,35078.29983711243,4826.589088439941,37743.34606170654,4044.089298248291
2019/03/18,399399.20477104187,54193.85940170288,36391.467659950256,9399.726108551025,65843.61299228668,6712.904909133911,30326.647114753723,3762.911943435669,57710.45272541046,6266.803181648254,36806.61658191681,4787.92599773407,15700.988062858582,2062.7444314956665,44892.28288459778,4171.833367347717,42321.12186336517,5747.012442588806,27297.00175666809,4525.351149559021,42109.013129234314,6756.64587020874
2019/03/17,398555.6841554642,52214.327790260315,37883.1975069046,9480.041807174683,66096.63632106781,7312.483074188232,35882.68963241577,3268.3897886276245,46555.15773773193,7125.749968528748,40209.66417694092,3512.948444366455,18381.175899505615,2811.08198261261,51337.463024139404,5693.514750480652,28874.243076324463,4676.528209686279,31101.733662605286,3806.2785034179688,42233.72311782837,4527.311261177063
2019/03/16,459674.70328998566,71744.21615314484,54552.09826850891,18945.108907699585,82676.76741409302,8592.87351322174,29912.444199562073,4081.2079362869263,65912.79628276825,13138.904712677002,46319.861762046814,4443.838497161865,14656.207113265991,1025.5976943969727,45104.820256233215,7484.650464057922,39972.830448150635,3919.5636234283447,34447.73657035828,5052.519092559814,46119.140974998474,5059.951711654663
2019/03/15,482364.989109993,66947.49028396606,57178.32437324524,18078.442310333252,78328.48847389221,10077.027183532715,37328.61746311188,3686.0229053497314,74613.39533042908,7853.016880989075,40557.86776256561,4963.274368286133,24736.267654418945,2140.1380167007446,41817.18321800232,5064.642107963562,42145.47859477997,4449.351622581482,36296.55514431,5156.678466796875,49362.81109523773,5478.896421432495
2019/03/14,398659.42254447937,52352.021900177,47327.1591091156,10255.253791809082,65193.371238708496,7806.072140693665,28609.868348121643,3505.0900115966797,56919.54341220856,7309.556596755981,35261.91886615753,3422.692581176758,13419.977054595947,1201.06360912323,38993.30683040619,4481.638394355774,35270.1239156723,4094.642909049988,35068.354541778564,5264.5227880477905,42595.79922771454,5011.489077568054
2019/03/13,393751.6464471817,52500.30301570892,41131.30409145355,10342.67621421814,74442.28690242767,9316.751776695251,25159.46622943878,3941.463131904602,56453.67504501343,7034.110800743103,31841.24388027191,3214.804320335388,16036.620741844177,1546.1242122650146,39586.67154121399,5628.20637512207,35069.110936164856,3709.760992050171,34490.4090051651,3590.000026702881,39540.85807418823,4176.405165672302
2019/03/12,421173.4774303436,53854.65257549286,42430.24622631073,8458.170664787292,69104.53619384766,9936.420985221863,27585.913595199585,5805.6305103302,54056.7166557312,6305.627996444702,44770.067719459534,3671.2443237304688,14005.450352668762,2838.4238929748535,54914.2416973114,5571.660139083862,37081.52975940704,3580.0361948013306,39576.06806373596,4511.3813829422,37648.70716667175,3176.0564851760864
2019/03/11,355969.048582077,48288.62171077728,35000.68381977081,7758.48748588562,55646.96340942383,9138.716444015503,26153.69983291626,5239.436330795288,42950.07327461243,6125.845554351807,33068.17403507233,3400.8856840133667,17590.895818710327,1713.550633430481,44650.93621635437,5219.919247627258,32172.210619926453,2862.1674699783325,39025.50728225708,4208.189434051514,29709.904273033142,2621.423426628113
2019/03/10,432814.8738451004,62623.1614074707,44252.62401390076,15571.327028274536,68541.6890630722,8412.684346199036,28356.73914051056,2291.335461616516,51099.466170310974,6992.505263328552,47652.10269737244,4229.417719841003,17906.893648147583,4736.027014732361,60176.07065296173,6132.075975418091,37028.776987075806,6100.234973907471,35102.03546142578,3229.1988554000854,42698.47601032257,4928.354768753052
2019/03/09,459895.54748535156,77675.5040025711,62900.373556137085,23156.780123710632,74063.44110393524,12317.538918495178,29856.223348617554,3664.0809364318848,51285.59615135193,8950.055521011353,39180.11489009857,5543.409086227417,17418.62361907959,1752.8908624649048,75115.09657287598,8829.046155929565,37435.86376667023,3194.953104019165,39696.5982542038,4885.71625328064,32943.61622238159,5381.033041000366
2019/03/08,428084.61779499054,69771.82748508453,49692.12228012085,15988.734095573425,74222.61879444122,12009.975878715515,31611.69228744507,3800.1326570510864,59587.88705062866,8948.424063682556,42989.56208610535,6160.242102622986,22093.400367736816,1647.9923267364502,48739.11081409454,6783.34779548645,30667.8659324646,5500.16857624054,31174.397060394287,4984.551258087158,37305.96112155914,3948.2587308883667
2019/03/07,371552.9564857483,48222.24055862427,39535.612248420715,10753.428369522095,50166.7406873703,5083.709580421448,26215.455286026,2462.4626665115356,59145.73303127289,6028.766132354736,35245.95963859558,4876.234997749329,16349.453650474548,1982.5879306793213,47135.26529121399,6539.583575248718,29583.63770198822,4476.778628349304,33464.18282699585,2580.0111503601074,34710.9161233902,3438.6775274276733
2019/03/06,381834.8023443222,49987.94357967377,40378.542570114136,9915.958892822266,56926.75811100006,5498.595569610596,24970.228521347046,3770.2733249664307,55911.39260387421,7245.3872146606445,38005.39204502106,6233.792992591858,14922.879035949707,1564.9393577575684,45494.594676971436,4047.387366294861,30202.416667938232,3071.5052766799927,41631.62888813019,5197.8840980529785,33390.969223976135,3442.2194862365723
